ENSMUSG00000025465	1467
ENSMUSG00000025466	108
ENSMUSG00000025467	0
ENSMUSG00000025468	0
ENSMUSG00000025469	1
ENSMUSG00000025470	372
ENSMUSG00000025473	681
ENSMUSG00000025474	493
ENSMUSG00000025475	3
ENSMUSG00000025477	2496
ENSMUSG00000025478	0
ENSMUSG00000025479	682
ENSMUSG00000025480	6
ENSMUSG00000025481	111
ENSMUSG00000025482	0
ENSMUSG00000025484	492
ENSMUSG00000025485	1497
ENSMUSG00000025486	380
ENSMUSG00000025487	1734
ENSMUSG00000025488	133
ENSMUSG00000025489	12
ENSMUSG00000025491	816
ENSMUSG00000025492	5601
ENSMUSG00000025494	589
ENSMUSG00000025495	492
ENSMUSG00000025496	1
ENSMUSG00000025497	1
ENSMUSG00000025498	957
ENSMUSG00000025499	1179
ENSMUSG00000025500	65
ENSMUSG00000025503	2740
ENSMUSG00000025504	1683
ENSMUSG00000025505	498
ENSMUSG00000025507	103
ENSMUSG00000025508	3658
ENSMUSG00000025509	2903
ENSMUSG00000025510	4098
ENSMUSG00000025511	616
ENSMUSG00000025512	558
ENSMUSG00000025515	1
ENSMUSG00000025519	1
ENSMUSG00000025521	210
ENSMUSG00000025525	265
ENSMUSG00000025527	0
ENSMUSG00000025528	0
ENSMUSG00000025529	58
ENSMUSG00000025531	563
ENSMUSG00000025532	407
ENSMUSG00000025533	353
ENSMUSG00000025534	1454
ENSMUSG00000025537	110
ENSMUSG00000025538	267
ENSMUSG00000025544	3757
ENSMUSG00000025545	148
ENSMUSG00000025551	1
ENSMUSG00000025555	1872
ENSMUSG00000025557	30
ENSMUSG00000025558	4514
ENSMUSG00000025571	1207
ENSMUSG00000025572	1086
ENSMUSG00000025573	1
ENSMUSG00000025574	118
ENSMUSG00000025575	1489
ENSMUSG00000025576	68
ENSMUSG00000025577	133
ENSMUSG00000025578	160
ENSMUSG00000025579	2252
ENSMUSG00000025580	1296
ENSMUSG00000025582	547
ENSMUSG00000025583	775
ENSMUSG00000025584	572
ENSMUSG00000025586	327
ENSMUSG00000025588	3
ENSMUSG00000025591	138
ENSMUSG00000025592	0
ENSMUSG00000025597	57
ENSMUSG00000025602	87
ENSMUSG00000025607	996
ENSMUSG00000025608	10213
ENSMUSG00000025609	1841
ENSMUSG00000025610	50
ENSMUSG00000025612	1374
ENSMUSG00000025613	2520
ENSMUSG00000025616	1010
ENSMUSG00000025626	462
ENSMUSG00000025630	1312
ENSMUSG00000025644	17
ENSMUSG00000025645	99
ENSMUSG00000025646	269
ENSMUSG00000025647	6067
ENSMUSG00000025648	1024
ENSMUSG00000025650	362
ENSMUSG00000025651	224
ENSMUSG00000025652	0
ENSMUSG00000025656	150
ENSMUSG00000025658	48
ENSMUSG00000025665	0
ENSMUSG00000025666	890
ENSMUSG00000025701	393
ENSMUSG00000025702	1992
ENSMUSG00000025716	0
ENSMUSG00000025722	369
ENSMUSG00000025723	26
ENSMUSG00000025724	1070
ENSMUSG00000025726	0
ENSMUSG00000025727	3
ENSMUSG00000025728	1709
ENSMUSG00000025730	540
ENSMUSG00000025731	392
ENSMUSG00000025732	125
ENSMUSG00000025733	480
ENSMUSG00000025735	24
ENSMUSG00000025736	884
ENSMUSG00000025737	407
ENSMUSG00000025738	82
ENSMUSG00000025739	1
ENSMUSG00000025742	1234
ENSMUSG00000025743	3260
ENSMUSG00000025745	2701
ENSMUSG00000025746	9
ENSMUSG00000025747	149
ENSMUSG00000025754	1
ENSMUSG00000025757	216
ENSMUSG00000025758	32
ENSMUSG00000025759	23
ENSMUSG00000025762	455
ENSMUSG00000025764	885
ENSMUSG00000025766	307
ENSMUSG00000025774	0
ENSMUSG00000025776	37
ENSMUSG00000025777	0
ENSMUSG00000025779	88
ENSMUSG00000025780	233
ENSMUSG00000025781	2257
ENSMUSG00000025782	432
ENSMUSG00000025783	4
ENSMUSG00000025784	2083
ENSMUSG00000025785	1359
ENSMUSG00000025786	3928
ENSMUSG00000025787	6
ENSMUSG00000025789	222
ENSMUSG00000025790	2608
ENSMUSG00000025791	100
ENSMUSG00000025792	1247
ENSMUSG00000025793	1247
ENSMUSG00000025794	2236
ENSMUSG00000025795	5609
ENSMUSG00000025804	219
ENSMUSG00000025808	0
ENSMUSG00000025809	15834
ENSMUSG00000025810	3918
ENSMUSG00000025812	1009
ENSMUSG00000025813	125
ENSMUSG00000025815	38
ENSMUSG00000025816	461
ENSMUSG00000025817	469
ENSMUSG00000025821	429
ENSMUSG00000025823	2197
ENSMUSG00000025825	844
ENSMUSG00000025838	0
ENSMUSG00000025839	0
ENSMUSG00000025854	230
ENSMUSG00000025855	547
ENSMUSG00000025856	2040
ENSMUSG00000025857	436
ENSMUSG00000025858	707
ENSMUSG00000025860	3556
ENSMUSG00000025862	3216
ENSMUSG00000025867	287
ENSMUSG00000025868	827
ENSMUSG00000025869	334
ENSMUSG00000025870	222
ENSMUSG00000025871	2302
ENSMUSG00000025872	446
ENSMUSG00000025873	1133
ENSMUSG00000025875	791
ENSMUSG00000025876	110
ENSMUSG00000025877	155
ENSMUSG00000025878	1065
ENSMUSG00000025880	1978
ENSMUSG00000025885	1570
ENSMUSG00000025887	354
ENSMUSG00000025888	250
ENSMUSG00000025889	112
ENSMUSG00000025892	5
ENSMUSG00000025893	122
ENSMUSG00000025894	395
ENSMUSG00000025898	540
ENSMUSG00000025899	322
ENSMUSG00000025900	254
ENSMUSG00000025902	1463
ENSMUSG00000025903	859
ENSMUSG00000025905	0
ENSMUSG00000025907	1475
ENSMUSG00000025909	0
ENSMUSG00000025911	205
ENSMUSG00000025912	45
ENSMUSG00000025915	540
ENSMUSG00000025916	38
ENSMUSG00000025917	1013
ENSMUSG00000025920	271
ENSMUSG00000025921	565
ENSMUSG00000025922	3
ENSMUSG00000025925	302
ENSMUSG00000025927	0
ENSMUSG00000025929	2
ENSMUSG00000025930	55
ENSMUSG00000025931	632
ENSMUSG00000025932	106
ENSMUSG00000025933	141
ENSMUSG00000025934	3526
ENSMUSG00000025935	2207
ENSMUSG00000025936	1202
ENSMUSG00000025937	725
ENSMUSG00000025938	48
ENSMUSG00000025939	671
ENSMUSG00000025940	512
ENSMUSG00000025945	0
ENSMUSG00000025946	0
ENSMUSG00000025949	773
ENSMUSG00000025950	1724
ENSMUSG00000025952	0
ENSMUSG00000025955	1
ENSMUSG00000025956	259
ENSMUSG00000025958	1539
ENSMUSG00000025959	2173
ENSMUSG00000025961	0
ENSMUSG00000025962	230
ENSMUSG00000025963	102
ENSMUSG00000025964	143
ENSMUSG00000025967	4112
ENSMUSG00000025968	1603
ENSMUSG00000025969	1380
ENSMUSG00000025971	286
ENSMUSG00000025977	0
ENSMUSG00000025978	636
ENSMUSG00000025979	1072
ENSMUSG00000025980	1939
ENSMUSG00000025981	525
ENSMUSG00000025982	6253
ENSMUSG00000025983	56
ENSMUSG00000025986	672
ENSMUSG00000025991	0
ENSMUSG00000025993	267
ENSMUSG00000025995	481
ENSMUSG00000025997	181
ENSMUSG00000026000	776
ENSMUSG00000026003	2577
ENSMUSG00000026004	525
ENSMUSG00000026005	702
ENSMUSG00000026009	2
ENSMUSG00000026011	4
ENSMUSG00000026012	6
ENSMUSG00000026014	1831
ENSMUSG00000026017	158
ENSMUSG00000026018	10
ENSMUSG00000026019	239
ENSMUSG00000026020	789
ENSMUSG00000026021	629
ENSMUSG00000026023	1
ENSMUSG00000026024	435
ENSMUSG00000026027	324
ENSMUSG00000026028	2300
ENSMUSG00000026029	878
ENSMUSG00000026031	3000
ENSMUSG00000026032	998
ENSMUSG00000026034	5014
ENSMUSG00000026035	326
ENSMUSG00000026036	340
ENSMUSG00000026037	483
ENSMUSG00000026039	63
ENSMUSG00000026042	1962
ENSMUSG00000026043	13765
ENSMUSG00000026047	326
ENSMUSG00000026048	661
ENSMUSG00000026049	90
ENSMUSG00000026051	19
ENSMUSG00000026058	0
ENSMUSG00000026062	59
ENSMUSG00000026063	0
ENSMUSG00000026064	12
ENSMUSG00000026065	162
ENSMUSG00000026068	281
ENSMUSG00000026069	132
ENSMUSG00000026070	2720
ENSMUSG00000026072	1058
ENSMUSG00000026073	26
ENSMUSG00000026074	3704
ENSMUSG00000026077	335
ENSMUSG00000026078	1162
ENSMUSG00000026080	31
ENSMUSG00000026082	461
ENSMUSG00000026083	2846
ENSMUSG00000026085	0
ENSMUSG00000026087	589
ENSMUSG00000026088	285
ENSMUSG00000026090	586
ENSMUSG00000026094	1249
ENSMUSG00000026095	164
ENSMUSG00000026096	190
ENSMUSG00000026097	242
ENSMUSG00000026098	68
ENSMUSG00000026100	0
ENSMUSG00000026102	397
ENSMUSG00000026103	1909
ENSMUSG00000026104	1104
ENSMUSG00000026107	658
ENSMUSG00000026109	249
ENSMUSG00000026110	550
ENSMUSG00000026111	1026
ENSMUSG00000026112	1776
ENSMUSG00000026113	979
ENSMUSG00000026114	1
ENSMUSG00000026116	1378
ENSMUSG00000026117	187
ENSMUSG00000026121	807
ENSMUSG00000026123	2476
ENSMUSG00000026124	0
ENSMUSG00000026125	0
ENSMUSG00000026126	453
ENSMUSG00000026127	723
ENSMUSG00000026131	4534
ENSMUSG00000026134	125
ENSMUSG00000026135	425
ENSMUSG00000026141	0
ENSMUSG00000026142	590
ENSMUSG00000026147	0
ENSMUSG00000026149	0
ENSMUSG00000026150	1663
ENSMUSG00000026153	594
ENSMUSG00000026154	266
ENSMUSG00000026155	1256
ENSMUSG00000026156	1
ENSMUSG00000026158	618
ENSMUSG00000026159	2292
ENSMUSG00000026162	75
ENSMUSG00000026163	20
ENSMUSG00000026166	17
ENSMUSG00000026167	1
ENSMUSG00000026170	634
ENSMUSG00000026171	608
ENSMUSG00000026172	202
ENSMUSG00000026173	21
ENSMUSG00000026174	511
ENSMUSG00000026175	11
ENSMUSG00000026176	2611
ENSMUSG00000026177	240
ENSMUSG00000026179	656
ENSMUSG00000026180	122
ENSMUSG00000026181	3005
ENSMUSG00000026182	0
ENSMUSG00000026185	8140
ENSMUSG00000026187	392
ENSMUSG00000026188	3
ENSMUSG00000026189	59
ENSMUSG00000026192	771
ENSMUSG00000026193	7994
ENSMUSG00000026196	59
ENSMUSG00000026197	399
ENSMUSG00000026198	26
ENSMUSG00000026199	617
ENSMUSG00000026200	316
ENSMUSG00000026201	1085
ENSMUSG00000026202	861
ENSMUSG00000026203	1734
ENSMUSG00000026204	78
ENSMUSG00000026205	18
ENSMUSG00000026207	360
ENSMUSG00000026208	3133
ENSMUSG00000026209	866
ENSMUSG00000026211	403
ENSMUSG00000026213	681
ENSMUSG00000026219	3744
ENSMUSG00000026220	5
ENSMUSG00000026222	1773
ENSMUSG00000026223	3815
ENSMUSG00000026224	2
ENSMUSG00000026226	0
ENSMUSG00000026227	16
ENSMUSG00000026228	38
ENSMUSG00000026229	1775
ENSMUSG00000026234	5656
ENSMUSG00000026235	536
ENSMUSG00000026237	19
ENSMUSG00000026238	2900
ENSMUSG00000026239	516
ENSMUSG00000026240	382
ENSMUSG00000026241	1
ENSMUSG00000026245	676
ENSMUSG00000026246	0
ENSMUSG00000026247	0
ENSMUSG00000026248	387
ENSMUSG00000026249	2318
ENSMUSG00000026251	0
ENSMUSG00000026253	0
ENSMUSG00000026254	1139
ENSMUSG00000026255	18
ENSMUSG00000026258	0
ENSMUSG00000026259	299
ENSMUSG00000026260	1085
ENSMUSG00000026269	2694
ENSMUSG00000026270	392
ENSMUSG00000026271	134
ENSMUSG00000026272	1
ENSMUSG00000026273	267
ENSMUSG00000026274	75
ENSMUSG00000026275	920
ENSMUSG00000026276	55
ENSMUSG00000026277	2768
ENSMUSG00000026278	245
ENSMUSG00000026279	410
ENSMUSG00000026280	1113
ENSMUSG00000026281	504
ENSMUSG00000026283	669
ENSMUSG00000026285	21
ENSMUSG00000026288	1368
ENSMUSG00000026289	881
ENSMUSG00000026295	0
ENSMUSG00000026301	285
ENSMUSG00000026303	604
ENSMUSG00000026304	27
ENSMUSG00000026305	3151
ENSMUSG00000026307	523
ENSMUSG00000026308	31
ENSMUSG00000026309	1335
ENSMUSG00000026311	635
ENSMUSG00000026312	1
ENSMUSG00000026313	525
ENSMUSG00000026315	211
ENSMUSG00000026317	467
ENSMUSG00000026319	809
ENSMUSG00000026321	170
ENSMUSG00000026322	3
ENSMUSG00000026327	0
ENSMUSG00000026331	0
ENSMUSG00000026333	186
ENSMUSG00000026335	7861
ENSMUSG00000026336	0
ENSMUSG00000026339	630
ENSMUSG00000026341	3067
ENSMUSG00000026342	1074
ENSMUSG00000026343	88
ENSMUSG00000026344	9
ENSMUSG00000026347	444
ENSMUSG00000026348	1
ENSMUSG00000026349	1848
ENSMUSG00000026353	2220
ENSMUSG00000026354	4
ENSMUSG00000026355	627
ENSMUSG00000026356	1091
ENSMUSG00000026357	84
ENSMUSG00000026358	77
ENSMUSG00000026360	1436
ENSMUSG00000026361	1054
ENSMUSG00000026365	6238
ENSMUSG00000026368	0
ENSMUSG00000026374	1602
ENSMUSG00000026377	519
ENSMUSG00000026380	1022
ENSMUSG00000026383	1461
ENSMUSG00000026384	828
ENSMUSG00000026385	1464
ENSMUSG00000026387	6
ENSMUSG00000026388	30
ENSMUSG00000026389	514
ENSMUSG00000026390	727
ENSMUSG00000026393	2683
ENSMUSG00000026394	7
ENSMUSG00000026395	3468
ENSMUSG00000026398	14
ENSMUSG00000026399	1517
ENSMUSG00000026401	20
ENSMUSG00000026404	149
ENSMUSG00000026405	4
ENSMUSG00000026407	35
ENSMUSG00000026409	690
ENSMUSG00000026411	677
ENSMUSG00000026413	0
ENSMUSG00000026414	3318
ENSMUSG00000026415	31
ENSMUSG00000026416	0
ENSMUSG00000026417	2204
ENSMUSG00000026418	1
ENSMUSG00000026420	0
ENSMUSG00000026421	12387
ENSMUSG00000026424	9
ENSMUSG00000026425	1748
ENSMUSG00000026426	1452
ENSMUSG00000026427	693
ENSMUSG00000026429	50
ENSMUSG00000026430	793
ENSMUSG00000026432	0
ENSMUSG00000026433	316
ENSMUSG00000026434	1598
ENSMUSG00000026435	282
ENSMUSG00000026436	1653
ENSMUSG00000026437	505
ENSMUSG00000026439	668
ENSMUSG00000026442	4
ENSMUSG00000026443	39
ENSMUSG00000026447	463
ENSMUSG00000026450	0
ENSMUSG00000026452	6
ENSMUSG00000026455	499
ENSMUSG00000026456	808
ENSMUSG00000026457	3723
ENSMUSG00000026458	252
ENSMUSG00000026459	0
ENSMUSG00000026463	942
ENSMUSG00000026466	2295
ENSMUSG00000026468	0
ENSMUSG00000026469	1059
ENSMUSG00000026470	1259
ENSMUSG00000026471	650
ENSMUSG00000026473	7360
ENSMUSG00000026475	28
ENSMUSG00000026478	3977
ENSMUSG00000026479	2799
ENSMUSG00000026480	879
ENSMUSG00000026482	1842
ENSMUSG00000026483	1999
ENSMUSG00000026484	542
ENSMUSG00000026489	451
ENSMUSG00000026490	2411
ENSMUSG00000026491	1432
ENSMUSG00000026492	123
ENSMUSG00000026494	349
ENSMUSG00000026495	295
ENSMUSG00000026496	1113
ENSMUSG00000026497	0
ENSMUSG00000026499	1198
ENSMUSG00000026500	0
ENSMUSG00000026502	17
ENSMUSG00000026504	336
ENSMUSG00000026509	5135
ENSMUSG00000026510	2115
ENSMUSG00000026511	555
ENSMUSG00000026514	1
ENSMUSG00000026516	714
ENSMUSG00000026519	1730
ENSMUSG00000026520	704
ENSMUSG00000026523	0
ENSMUSG00000026525	18
ENSMUSG00000026526	1206
ENSMUSG00000026527	4
ENSMUSG00000026531	0
ENSMUSG00000026532	28
ENSMUSG00000026535	0
ENSMUSG00000026536	69
ENSMUSG00000026542	0
ENSMUSG00000026544	263
ENSMUSG00000026546	358
ENSMUSG00000026547	8530
ENSMUSG00000026548	269
ENSMUSG00000026553	5495
ENSMUSG00000026554	2928
ENSMUSG00000026556	169
ENSMUSG00000026558	552
ENSMUSG00000026560	0
ENSMUSG00000026563	415
ENSMUSG00000026564	27
ENSMUSG00000026565	593
ENSMUSG00000026566	818
ENSMUSG00000026567	1
ENSMUSG00000026568	805
ENSMUSG00000026571	1305
ENSMUSG00000026572	1
ENSMUSG00000026573	24
ENSMUSG00000026574	4015
ENSMUSG00000026575	239
ENSMUSG00000026576	7800
ENSMUSG00000026577	487
ENSMUSG00000026578	719
ENSMUSG00000026579	80
ENSMUSG00000026580	87
ENSMUSG00000026581	982
ENSMUSG00000026582	9
ENSMUSG00000026584	533
ENSMUSG00000026585	866
ENSMUSG00000026586	350
ENSMUSG00000026587	6
ENSMUSG00000026589	255
ENSMUSG00000026592	0
ENSMUSG00000026594	656
ENSMUSG00000026596	878
ENSMUSG00000026600	3282
ENSMUSG00000026601	17
ENSMUSG00000026602	2
ENSMUSG00000026603	350
ENSMUSG00000026604	2148
ENSMUSG00000026605	204
ENSMUSG00000026608	728
ENSMUSG00000026609	1
ENSMUSG00000026610	65
ENSMUSG00000026611	61
ENSMUSG00000026614	0
ENSMUSG00000026615	1806
ENSMUSG00000026616	166
ENSMUSG00000026617	592
ENSMUSG00000026618	1225
ENSMUSG00000026620	174
ENSMUSG00000026621	11
ENSMUSG00000026622	17
ENSMUSG00000026623	1998
ENSMUSG00000026626	3656
ENSMUSG00000026627	221
ENSMUSG00000026628	199
ENSMUSG00000026630	53
ENSMUSG00000026632	223
ENSMUSG00000026634	1194
ENSMUSG00000026637	57
ENSMUSG00000026638	544
ENSMUSG00000026639	1867
ENSMUSG00000026640	1221
ENSMUSG00000026641	1024
ENSMUSG00000026643	914
ENSMUSG00000026644	5
ENSMUSG00000026645	1
ENSMUSG00000026646	15
ENSMUSG00000026648	216
ENSMUSG00000026649	475
ENSMUSG00000026650	129
ENSMUSG00000026655	1478
ENSMUSG00000026656	789
ENSMUSG00000026657	1687
ENSMUSG00000026659	258
ENSMUSG00000026662	829
ENSMUSG00000026663	1629
ENSMUSG00000026664	1006
ENSMUSG00000026667	3418
ENSMUSG00000026668	0
ENSMUSG00000026669	49
ENSMUSG00000026670	1180
ENSMUSG00000026672	470
ENSMUSG00000026674	2844
ENSMUSG00000026675	233
ENSMUSG00000026676	65
ENSMUSG00000026678	221
ENSMUSG00000026679	326
ENSMUSG00000026683	80
ENSMUSG00000026686	0
ENSMUSG00000026687	962
ENSMUSG00000026688	504
ENSMUSG00000026691	1185
ENSMUSG00000026692	100
ENSMUSG00000026694	265
ENSMUSG00000026696	782
ENSMUSG00000026697	4
ENSMUSG00000026698	457
ENSMUSG00000026700	2
ENSMUSG00000026701	18239
ENSMUSG00000026705	568
ENSMUSG00000026707	171
ENSMUSG00000026708	92
ENSMUSG00000026709	190
ENSMUSG00000026712	2010
ENSMUSG00000026715	18
ENSMUSG00000026718	712
ENSMUSG00000026721	2699
ENSMUSG00000026723	220
ENSMUSG00000026725	161
ENSMUSG00000026726	15
ENSMUSG00000026727	1453
ENSMUSG00000026728	18154
ENSMUSG00000026729	0
ENSMUSG00000026730	101
ENSMUSG00000026734	3
ENSMUSG00000026735	0
ENSMUSG00000026736	2
ENSMUSG00000026737	970
ENSMUSG00000026739	1270
ENSMUSG00000026740	1222
ENSMUSG00000026743	911
ENSMUSG00000026748	4407
ENSMUSG00000026749	606
ENSMUSG00000026750	1590
ENSMUSG00000026751	0
ENSMUSG00000026753	1228
ENSMUSG00000026754	627
ENSMUSG00000026755	961
ENSMUSG00000026761	711
ENSMUSG00000026764	19
ENSMUSG00000026765	115
ENSMUSG00000026766	859
ENSMUSG00000026767	606
ENSMUSG00000026768	4540
ENSMUSG00000026770	44
ENSMUSG00000026771	593
ENSMUSG00000026773	1507
ENSMUSG00000026774	2
ENSMUSG00000026775	2259
ENSMUSG00000026778	286
ENSMUSG00000026779	38
ENSMUSG00000026781	1585
ENSMUSG00000026782	467
ENSMUSG00000026784	79
ENSMUSG00000026785	786
ENSMUSG00000026786	583
ENSMUSG00000026787	0
ENSMUSG00000026788	453
ENSMUSG00000026790	1165
ENSMUSG00000026791	331
ENSMUSG00000026792	278
ENSMUSG00000026796	7112
ENSMUSG00000026797	1188
ENSMUSG00000026798	182
ENSMUSG00000026799	257
ENSMUSG00000026803	507
ENSMUSG00000026805	11
ENSMUSG00000026806	192
ENSMUSG00000026807	175
ENSMUSG00000026809	150
ENSMUSG00000026810	558
ENSMUSG00000026811	717
ENSMUSG00000026812	849
ENSMUSG00000026814	11110
ENSMUSG00000026815	7
ENSMUSG00000026816	544
ENSMUSG00000026817	667
ENSMUSG00000026818	1
ENSMUSG00000026819	655
ENSMUSG00000026820	346
ENSMUSG00000026821	1207
ENSMUSG00000026822	3965
ENSMUSG00000026824	153
ENSMUSG00000026825	375
ENSMUSG00000026826	181
ENSMUSG00000026827	720
ENSMUSG00000026828	39
ENSMUSG00000026829	58
ENSMUSG00000026830	0
ENSMUSG00000026831	336
ENSMUSG00000026832	1577
ENSMUSG00000026833	688
ENSMUSG00000026834	36
ENSMUSG00000026835	0
ENSMUSG00000026836	549
ENSMUSG00000026837	1404
ENSMUSG00000026839	125
ENSMUSG00000026840	476
ENSMUSG00000026841	1
ENSMUSG00000026842	1932
ENSMUSG00000026843	818
ENSMUSG00000026848	1130
ENSMUSG00000026849	515
ENSMUSG00000026851	957
ENSMUSG00000026853	1175
ENSMUSG00000026854	466
ENSMUSG00000026856	389
ENSMUSG00000026857	260
ENSMUSG00000026858	620
ENSMUSG00000026860	1051
ENSMUSG00000026864	11234
ENSMUSG00000026866	93
ENSMUSG00000026867	1913
ENSMUSG00000026869	828
ENSMUSG00000026870	224
ENSMUSG00000026872	2072
ENSMUSG00000026873	62
ENSMUSG00000026874	14096
ENSMUSG00000026875	1413
ENSMUSG00000026878	3823
ENSMUSG00000026879	72637
ENSMUSG00000026880	2191
ENSMUSG00000026882	0
ENSMUSG00000026883	2789
ENSMUSG00000026885	27
ENSMUSG00000026887	352
ENSMUSG00000026888	1244
ENSMUSG00000026889	858
ENSMUSG00000026890	61
ENSMUSG00000026893	284
ENSMUSG00000026894	41
ENSMUSG00000026895	943
ENSMUSG00000026896	951
ENSMUSG00000026904	2
ENSMUSG00000026914	938
ENSMUSG00000026915	909
ENSMUSG00000026917	930
ENSMUSG00000026918	1400
ENSMUSG00000026919	7
ENSMUSG00000026921	7760
ENSMUSG00000026922	623
ENSMUSG00000026923	3097
ENSMUSG00000026924	1783
ENSMUSG00000026925	564
ENSMUSG00000026926	1138
ENSMUSG00000026927	1688
ENSMUSG00000026928	350
ENSMUSG00000026930	680
ENSMUSG00000026931	0
ENSMUSG00000026932	839
ENSMUSG00000026933	612
ENSMUSG00000026934	0
ENSMUSG00000026936	0
ENSMUSG00000026937	0
ENSMUSG00000026938	52
ENSMUSG00000026939	128
ENSMUSG00000026940	0
ENSMUSG00000026941	70
ENSMUSG00000026942	595
ENSMUSG00000026943	1
ENSMUSG00000026944	1469
ENSMUSG00000026946	526
ENSMUSG00000026950	17
ENSMUSG00000026955	37
ENSMUSG00000026956	1001
ENSMUSG00000026958	450
ENSMUSG00000026959	0
ENSMUSG00000026960	361
ENSMUSG00000026961	285
ENSMUSG00000026963	0
ENSMUSG00000026965	2141
ENSMUSG00000026966	597
ENSMUSG00000026969	0
ENSMUSG00000026970	4285
ENSMUSG00000026971	1030
ENSMUSG00000026972	1466
ENSMUSG00000026974	361
ENSMUSG00000026975	267
ENSMUSG00000026976	0
ENSMUSG00000026977	1454
ENSMUSG00000026979	593
ENSMUSG00000026980	574
ENSMUSG00000026981	312
ENSMUSG00000026983	0
ENSMUSG00000026984	1
ENSMUSG00000026985	0
ENSMUSG00000026986	406
ENSMUSG00000026987	1526
ENSMUSG00000026988	451
ENSMUSG00000026989	20
ENSMUSG00000026991	2456
ENSMUSG00000026994	365
ENSMUSG00000026999	196
ENSMUSG00000027001	150
ENSMUSG00000027002	3379
ENSMUSG00000027004	5
ENSMUSG00000027006	2003
ENSMUSG00000027007	1339
ENSMUSG00000027009	1037
ENSMUSG00000027010	636
ENSMUSG00000027011	1036
ENSMUSG00000027012	2771
ENSMUSG00000027014	479
ENSMUSG00000027015	256
ENSMUSG00000027016	68
ENSMUSG00000027018	505
ENSMUSG00000027022	122
ENSMUSG00000027030	322
ENSMUSG00000027035	755
ENSMUSG00000027048	2
ENSMUSG00000027067	2538
ENSMUSG00000027068	20
ENSMUSG00000027070	1413
ENSMUSG00000027071	7
ENSMUSG00000027072	0
ENSMUSG00000027073	1
ENSMUSG00000027074	5875
ENSMUSG00000027075	78
ENSMUSG00000027076	118
ENSMUSG00000027077	2
ENSMUSG00000027078	639
ENSMUSG00000027079	284
ENSMUSG00000027080	438
ENSMUSG00000027082	854
ENSMUSG00000027086	280
ENSMUSG00000027087	1222
ENSMUSG00000027088	350
ENSMUSG00000027091	1092
ENSMUSG00000027099	577
ENSMUSG00000027102	11
ENSMUSG00000027104	1110
ENSMUSG00000027107	0
ENSMUSG00000027108	599
ENSMUSG00000027109	1790
ENSMUSG00000027111	2684
ENSMUSG00000027115	65
ENSMUSG00000027120	0
ENSMUSG00000027122	479
ENSMUSG00000027130	1307
ENSMUSG00000027131	634
ENSMUSG00000027132	237
ENSMUSG00000027133	657
ENSMUSG00000027134	339
ENSMUSG00000027157	0
ENSMUSG00000027160	257
ENSMUSG00000027162	1874
ENSMUSG00000027163	315
ENSMUSG00000027164	766
ENSMUSG00000027165	281
ENSMUSG00000027166	169
ENSMUSG00000027167	119
ENSMUSG00000027168	1
ENSMUSG00000027170	940
ENSMUSG00000027171	44
ENSMUSG00000027173	39
ENSMUSG00000027175	96
ENSMUSG00000027176	480
ENSMUSG00000027177	3689
ENSMUSG00000027180	1477
ENSMUSG00000027184	3584
ENSMUSG00000027185	528
ENSMUSG00000027186	429
ENSMUSG00000027187	5180
ENSMUSG00000027188	459
ENSMUSG00000027189	3461
ENSMUSG00000027193	1753
ENSMUSG00000027194	774
ENSMUSG00000027195	1258
ENSMUSG00000027196	2
ENSMUSG00000027198	1593
ENSMUSG00000027199	3
ENSMUSG00000027200	1335
ENSMUSG00000027201	688
ENSMUSG00000027202	1
ENSMUSG00000027203	251
ENSMUSG00000027204	2840
ENSMUSG00000027206	1607
ENSMUSG00000027207	612
ENSMUSG00000027208	513
ENSMUSG00000027209	0
ENSMUSG00000027210	482
ENSMUSG00000027215	2373
ENSMUSG00000027217	2570
ENSMUSG00000027219	182
ENSMUSG00000027220	2
ENSMUSG00000027221	688
ENSMUSG00000027222	406
ENSMUSG00000027223	376
ENSMUSG00000027224	0
ENSMUSG00000027225	3
ENSMUSG00000027227	1049
ENSMUSG00000027229	0
ENSMUSG00000027230	505
ENSMUSG00000027233	3
ENSMUSG00000027236	490
ENSMUSG00000027238	175
ENSMUSG00000027239	158
ENSMUSG00000027242	175
ENSMUSG00000027243	152
ENSMUSG00000027244	1094
ENSMUSG00000027245	117
ENSMUSG00000027246	1
ENSMUSG00000027247	2016
ENSMUSG00000027248	9503
ENSMUSG00000027249	9
ENSMUSG00000027253	3391
ENSMUSG00000027254	263
ENSMUSG00000027255	1465
ENSMUSG00000027257	585
ENSMUSG00000027259	203
ENSMUSG00000027261	0
ENSMUSG00000027263	679
ENSMUSG00000027270	0
ENSMUSG00000027272	1643
ENSMUSG00000027273	11
ENSMUSG00000027274	207
ENSMUSG00000027276	1025
ENSMUSG00000027281	150
ENSMUSG00000027282	392
ENSMUSG00000027284	378
ENSMUSG00000027285	338
ENSMUSG00000027286	449
ENSMUSG00000027287	1433
ENSMUSG00000027288	3592
ENSMUSG00000027291	1116
ENSMUSG00000027293	11371
ENSMUSG00000027296	182
ENSMUSG00000027297	66
ENSMUSG00000027298	453
ENSMUSG00000027300	174
ENSMUSG00000027301	0
ENSMUSG00000027303	2064
ENSMUSG00000027304	1332
ENSMUSG00000027305	226
ENSMUSG00000027306	149
ENSMUSG00000027309	1722
ENSMUSG00000027312	1443
ENSMUSG00000027313	56
